,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2744,Boerum Hill,40.68568291209144,-73.98374824115798,CKO Kickboxing,40.685511330151655,-73.97848427506133,Gym / Fitness Center
2745,Boerum Hill,40.68568291209144,-73.98374824115798,Next Level Burger,40.68620707868772,-73.9787515924693,Burger Joint
2746,Boerum Hill,40.68568291209144,-73.98374824115798,Blick Art Materials,40.687611,-73.979451,Arts & Crafts Store
2747,Boerum Hill,40.68568291209144,-73.98374824115798,Apple Downtown Brooklyn,40.68573452035634,-73.97829334461153,Electronics Store
2748,Boerum Hill,40.68568291209144,-73.98374824115798,Bridge Cleaners & Tailors,40.689748997768376,-73.98600730973683,Dry Cleaner
2749,Boerum Hill,40.68568291209144,-73.98374824115798,Chase,40.68966901775651,-73.98324341827238,Bank
2750,Boerum Hill,40.68568291209144,-73.98374824115798,Cumbe Center For African And Diaspora Dance,40.688154342199994,-73.9801362097014,Dance Studio
2751,Boerum Hill,40.68568291209144,-73.98374824115798,Court 16,40.68188019951324,-73.98421173334131,Tennis Court
2752,Boerum Hill,40.68568291209144,-73.98374824115798,The Honey Baked Ham Company,40.6890463,-73.980736,Deli / Bodega
2753,Boerum Hill,40.68568291209144,-73.98374824115798,Absolute Coffee,40.68807946939255,-73.98769332950604,Coffee Shop
2754,Boerum Hill,40.68568291209144,-73.98374824115798,Orwasher’s Bakery,40.68618760796575,-73.97870742631682,Bakery
2755,Boerum Hill,40.68568291209144,-73.98374824115798,Chipotle Mexican Grill,40.6899125,-73.9839628,Mexican Restaurant
2756,Boerum Hill,40.68568291209144,-73.98374824115798,Las Santas,40.688278,-73.97976,Gastropub
2757,Boerum Hill,40.68568291209144,-73.98374824115798,Juice Press,40.68614975094885,-73.97870571970843,Juice Bar
2758,Boerum Hill,40.68568291209144,-73.98374824115798,Cookie's Dept. Stores,40.68948529154424,-73.98263389502954,Kids Store
2759,Boerum Hill,40.68568291209144,-73.98374824115798,Hungry Ghost,40.687996968744294,-73.97880486327516,Coffee Shop
2760,Boerum Hill,40.68568291209144,-73.98374824115798,2 Bros. Pizza,40.68939371833308,-73.98112529498947,Pizza Place
2761,Boerum Hill,40.68568291209144,-73.98374824115798,Halal Paradise Food Truck,40.683959479751366,-73.97852347886875,Food Truck
2762,Boerum Hill,40.68568291209144,-73.98374824115798,Gotham Market at The Ashland,40.687964157564785,-73.97875673785565,Food Court
2763,Boerum Hill,40.68568291209144,-73.98374824115798,Jane Laundromat,40.68321228027344,-73.98709106445312,Laundromat
2764,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,PLG Coffee House and Tavern,40.66000670620193,-73.95336193974975,Café
2765,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,The Owl Music Parlor,40.660109,-73.953193,Music Venue
2766,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,DaleView Biscuits & Beer,40.658921,-73.950757,Café
2767,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Gandhi Fine Indian Cuisine,40.65516762218564,-73.95632450081226,Indian Restaurant
2768,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Pels Pie Co.,40.661635970833835,-73.95362966469325,Bakery
2769,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Vyne Yard,40.65719498796314,-73.95321768358362,Wine Shop
2770,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Camillo,40.65962621054929,-73.95056843938069,Italian Restaurant
2771,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Little Mo Wine & Spirits,40.6603461,-73.9503603,Liquor Store
2772,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Allan's Bakery,40.66060287393142,-73.95060598202767,Bakery
2773,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,STREETSWEEPER,40.657185999999996,-73.95342600000001,Pizza Place
2774,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Mo’s Original,40.661301,-73.953437,Ramen Restaurant
2775,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Silver Rice,40.659673,-73.960368,Sushi Restaurant
2776,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Bonafini,40.65702490022435,-73.96013855279867,Café
2777,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,House of Juice,40.65588329066326,-73.95305880347966,Juice Bar
2778,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Greenlight Bookstore,40.657862188320806,-73.96050901353526,Bookstore
2779,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Wellzen/Element Beauty Lounge,40.658955147286534,-73.96051505338409,Nail Salon
2780,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Errol's Caribbean Bakery,40.657159556586244,-73.9602038138049,Caribbean Restaurant
2781,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Record City,40.658324,-73.958952,Record Shop
2782,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Culpepper's,40.660418732401496,-73.95255326575268,Caribbean Restaurant
2783,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Santana Premium Cigar,40.661068465962025,-73.9506708153095,Smoke Shop
2784,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Midwood Flats,40.659547759776515,-73.96048738230687,Gastropub
2785,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Edie Jo’s,40.657942,-73.960655,American Restaurant
2786,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Parkside Creamery,40.656814402061585,-73.96021110112015,Ice Cream Shop
2787,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Salem's Hour,40.66064409489931,-73.95064813148792,Café
2788,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,El Castillo de Jagua,40.656685451804634,-73.96006797608744,Spanish Restaurant
2789,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,I.M. Pastry Studio,40.65997,-73.95027900000001,Bakery
2790,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,65 Fen,40.65812650762651,-73.96011418509009,Wine Shop
2791,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,The Westbury Inn,40.65679226769796,-73.96015905249868,Dive Bar
2792,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,King of Tandoor,40.65893716150079,-73.96056473885915,Indian Restaurant
2793,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Habib Deli,40.65800504154796,-73.96037861327764,Deli / Bodega
2794,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Inkwell Cafe,40.66277587724411,-73.95378923461766,Jazz Club
2795,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Cinnamon Girl,40.65930002138931,-73.96057419048526,Bakery
2796,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Mike's Pizza,40.65530786402606,-73.95643906169329,Pizza Place
2797,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Trixie's,40.659683,-73.960479,Pet Store
2798,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Soldiers Jamaican,40.65591228280172,-73.9501384707039,Caribbean Restaurant
2799,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Dollar Tree,40.654862,-73.952524,Discount Store
2800,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Papa John's Pizza,40.65706260104479,-73.95291108629641,Pizza Place
2801,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Sushi Tatsu III,40.65760605285414,-73.96039603284619,Sushi Restaurant
2802,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Parkside Corner Deli,40.655788,-73.95957800000001,Deli / Bodega
2803,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Scoops,40.658172,-73.960753,Ice Cream Shop
2804,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Honey Badger,40.658094960659334,-73.96010657196433,Restaurant
2805,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Delroy's,40.658120792856025,-73.96004521997939,Food
2806,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Food Dynasty,40.654862,-73.952524,Grocery Store
2807,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,CVS pharmacy,40.65634764467434,-73.95019198713098,Pharmacy
2808,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Ideal Food Basket,40.65482492686654,-73.95626463960079,Supermarket
2809,Prospect Lefferts Gardens,40.65842001746981,-73.95489867077713,Bedford Quick Stop,40.655282,-73.95656899999999,Deli / Bodega
2810,Ocean Hill,40.67840255479536,-73.91306831787395,Daily Press Coffee,40.6784899444382,-73.91090903870442,Coffee Shop
2811,Ocean Hill,40.67840255479536,-73.91306831787395,Tower Isle Patties,40.67530979932838,-73.91315575832215,Bakery
2812,Ocean Hill,40.67840255479536,-73.91306831787395,Magic Soul Food,40.67634181055042,-73.91060996039096,Southern / Soul Food Restaurant
2813,Ocean Hill,40.67840255479536,-73.91306831787395,Marion Park,40.68241003762646,-73.91314401114221,Playground
2814,Ocean Hill,40.67840255479536,-73.91306831787395,Baskin-Robbins,40.67698669433594,-73.91617584228516,Ice Cream Shop
2815,Ocean Hill,40.67840255479536,-73.91306831787395,Americas Food Basket,40.67531315497274,-73.91313999109342,Supermarket
2816,Ocean Hill,40.67840255479536,-73.91306831787395,Dunkin',40.67702637507214,-73.91603726480031,Donut Shop
2817,Ocean Hill,40.67840255479536,-73.91306831787395,Crown Fried Chicken,40.67836964876018,-73.91336619500645,Fried Chicken Joint
2818,Ocean Hill,40.67840255479536,-73.91306831787395,B60 (Fulton & Rockaway Ave),40.67839137066761,-73.9110658339109,Bus Line
2819,Ocean Hill,40.67840255479536,-73.91306831787395,Atlantic Best Deli & Grill,40.676578085271444,-73.91288003307504,Deli / Bodega
2820,Ocean Hill,40.67840255479536,-73.91306831787395,Good Taste Chinese Restaurant,40.679237,-73.910843,Chinese Restaurant
2821,Ocean Hill,40.67840255479536,-73.91306831787395,Associated Supermarket,40.677124,-73.910551,Grocery Store
2822,Ocean Hill,40.67840255479536,-73.91306831787395,Abuela Antonia,40.67532953642377,-73.91310530518172,Mexican Restaurant
2823,Ocean Hill,40.67840255479536,-73.91306831787395,Al-Baajari Deli,40.67532716773829,-73.91314380832473,Deli / Bodega
2824,Ocean Hill,40.67840255479536,-73.91306831787395,Mta New York City Bus - B7 (Bedford-Stuyvesant) @ Thomas S. Boyland Street And Dean Street,40.67533265967862,-73.91309015184001,Bus Stop
2825,Ocean Hill,40.67840255479536,-73.91306831787395,2220 Deli Grocery,40.675322759408246,-73.91315493193511,Convenience Store
2826,Ocean Hill,40.67840255479536,-73.91306831787395,Fine Fare,40.67856245321074,-73.90900829223348,Grocery Store
2827,Ocean Hill,40.67840255479536,-73.91306831787395,Country Kitchen Soul Food Resturant,40.67667744765091,-73.91658393184603,Southern / Soul Food Restaurant
2828,Ocean Hill,40.67840255479536,-73.91306831787395,Country Kitchen,40.676853,-73.91674599999999,Food
2829,Ocean Hill,40.67840255479536,-73.91306831787395,B25 (Fulton St & Howard Ave),40.67873752584506,-73.9183492306752,Bus Stop
2830,Ocean Hill,40.67840255479536,-73.91306831787395,Ocean Hill Playground,40.67439508532394,-73.9113622279984,Playground
2831,Ocean Hill,40.67840255479536,-73.91306831787395,M&M's Deli And Grocery Store,40.681651,-73.916752,Deli / Bodega
2832,Ocean Hill,40.67840255479536,-73.91306831787395,Atlantic Avenue & Eastern Parkway,40.67619649480402,-73.90808572993365,Intersection
2833,Ocean Hill,40.67840255479536,-73.91306831787395,Lily Fruit & Vegetables,40.680239852937575,-73.91832626641019,Salad Place
2834,Ocean Hill,40.67840255479536,-73.91306831787395,Boyland Park (Furman & Broadway),40.68151128671394,-73.90884743552279,Park
2835,Ocean Hill,40.67840255479536,-73.91306831787395,Rainbow Deli,40.68152197864695,-73.90885981671232,Deli / Bodega
2836,City Line,40.67856995727479,-73.86797598081334,Dunkin',40.67810537947875,-73.8704221693115,Donut Shop
2837,City Line,40.67856995727479,-73.86797598081334,El Rey II Restaurant,40.67818254027633,-73.86987617320916,Latin American Restaurant
2838,City Line,40.67856995727479,-73.86797598081334,Subway,40.67672818766563,-73.86976665317803,Sandwich Place
2839,City Line,40.67856995727479,-73.86797598081334,T-Mobile,40.678969,-73.866528,Mobile Phone Shop
2840,City Line,40.67856995727479,-73.86797598081334,Walgreens,40.6789965,-73.8630571,Pharmacy
2841,City Line,40.67856995727479,-73.86797598081334,Barzola,40.681656054552754,-73.87140462683874,South American Restaurant
2842,City Line,40.67856995727479,-73.86797598081334,GameStop,40.678803380503375,-73.86671299253678,Video Game Store
2843,City Line,40.67856995727479,-73.86797598081334,Baskin-Robbins,40.679237365722656,-73.86470794677734,Ice Cream Shop
2844,City Line,40.67856995727479,-73.86797598081334,Checkers,40.6786399,-73.8668537,Fast Food Restaurant
2845,City Line,40.67856995727479,-73.86797598081334,Chase Bank,40.678913,-73.863463,Bank
2846,City Line,40.67856995727479,-73.86797598081334,El Castillo De Jagua,40.67761527348966,-73.86420083788984,Cuban Restaurant
2847,City Line,40.67856995727479,-73.86797598081334,City Line Pizza & Pasta,40.677612949266646,-73.86419754558611,Pizza Place
2848,City Line,40.67856995727479,-73.86797598081334,Food Universe Foodmarkets,40.678473549662684,-73.87086851723073,Grocery Store
2849,City Line,40.67856995727479,-73.86797598081334,CTown Supermarkets,40.678768118272544,-73.86580335286652,Grocery Store
2850,City Line,40.67856995727479,-73.86797598081334,Foot Locker,40.67896,-73.866609,Shoe Store
2851,City Line,40.67856995727479,-73.86797598081334,Grant Caffe,40.67762200008019,-73.86422140245952,Diner
2852,City Line,40.67856995727479,-73.86797598081334,Dunkin',40.675240425801974,-73.86566467728079,Donut Shop
2853,City Line,40.67856995727479,-73.86797598081334,Dunkin',40.67921765792481,-73.8646912750097,Donut Shop
2854,City Line,40.67856995727479,-73.86797598081334,Popeyes Louisiana Kitchen,40.67761334155481,-73.86420306771414,Fried Chicken Joint
2855,City Line,40.67856995727479,-73.86797598081334,N.Y.C  Sports,40.67966124387855,-73.86743138834963,Shoe Store
2856,City Line,40.67856995727479,-73.86797598081334,Eyesight Vision Center,40.678775,-73.867762,Optical Shop
2857,City Line,40.67856995727479,-73.86797598081334,Always Beauty Supply,40.67965640696039,-73.86741671870973,Cosmetics Shop
2858,City Line,40.67856995727479,-73.86797598081334,Ding Hao Liquor,40.67921829223633,-73.86483001708984,Liquor Store
2859,City Line,40.67856995727479,-73.86797598081334,MTA Q8 Bus Stop Liberty Ave & Forbell St,40.679167,-73.864137,Bus Stop
2860,City Line,40.67856995727479,-73.86797598081334,Motin,40.67762788877078,-73.86422751507205,Fried Chicken Joint
2861,City Line,40.67856995727479,-73.86797598081334,Blue Angel,40.67761476544722,-73.86420720710572,Lingerie Store
2862,City Line,40.67856995727479,-73.86797598081334,MTA Bus - Pitkin Av & Eldert Ln (Q7/Q8),40.6764050001034,-73.86466473340988,Bus Stop
2863,City Line,40.67856995727479,-73.86797598081334,Chiarellis Religious Goods,40.679415000000006,-73.863691,Gift Shop
2864,City Line,40.67856995727479,-73.86797598081334,Aztec Soul,40.681324,-73.87172199999999,Mexican Restaurant
2865,City Line,40.67856995727479,-73.86797598081334,Dance Atlantic Studio,40.68182992914687,-73.8712323533888,Dance Studio
2866,City Line,40.67856995727479,-73.86797598081334,Stella Maris Dominican Restaurant,40.681603,-73.871754,Spanish Restaurant
2867,City Line,40.67856995727479,-73.86797598081334,MTA- Q24 BUS STOP,40.683052,-73.868048,Bus Line
2868,Bergen Beach,40.615149550453076,-73.89855633630317,Harlem New York,40.617689314379305,-73.89715780336074,Baseball Field
2869,Bergen Beach,40.615149550453076,-73.89855633630317,Mill Basin Docks,40.61488703979251,-73.90269845585469,Harbor / Marina
2870,Bergen Beach,40.615149550453076,-73.89855633630317,Bergen Beach Youth Organization,40.61847367015519,-73.89888244636705,Playground
2871,Bergen Beach,40.615149550453076,-73.89855633630317,Bergen Beach Field House,40.618707524967675,-73.89887456121099,Athletics & Sports
2872,Bergen Beach,40.615149550453076,-73.89855633630317,Di Meglio Marina,40.61209661824905,-73.90197502207567,Harbor / Marina
2873,Bergen Beach,40.615149550453076,-73.89855633630317,Joseph T McGuire Park,40.619378429980806,-73.89905829359823,Park
2874,Midwood,40.62559589869843,-73.95759523489838,Di Fara Pizza,40.625134711225336,-73.96147853933067,Pizza Place
2875,Midwood,40.62559589869843,-73.95759523489838,Walgreens,40.6252437,-73.9620025,Pharmacy
2876,Midwood,40.62559589869843,-73.95759523489838,Benny's,40.62510660783823,-73.96165841617525,Pizza Place
2877,Midwood,40.62559589869843,-73.95759523489838,7-Eleven,40.6254852,-73.9606792,Convenience Store
2878,Midwood,40.62559589869843,-73.95759523489838,Pizza Time,40.62505248036124,-73.96234178915628,Pizza Place
2879,Midwood,40.62559589869843,-73.95759523489838,Isaac's Bakery,40.625402,-73.961649,Bakery
2880,Midwood,40.62559589869843,-73.95759523489838,Baskin-Robbins,40.6248779296875,-73.96192169189453,Ice Cream Shop
2881,Midwood,40.62559589869843,-73.95759523489838,GameStop,40.625291,-73.962651,Video Game Store
2882,Midwood,40.62559589869843,-73.95759523489838,Jerusalem II Pizza,40.62491260375377,-73.96280733285991,Pizza Place
2883,Midwood,40.62559589869843,-73.95759523489838,Oh! Nuts Flatbush,40.6252236206684,-73.96125497759228,Candy Store
2884,Midwood,40.62559589869843,-73.95759523489838,Dave's Supermarket,40.624988,-73.961139,Grocery Store
2885,Midwood,40.62559589869843,-73.95759523489838,Midwood High School Field,40.62178621471226,-73.95946812724738,Field
2886,Prospect Park South,40.647008603185185,-73.96261316716048,Downtown Natural Market,40.64927097526767,-73.96370682296741,Grocery Store
2887,Prospect Park South,40.647008603185185,-73.96261316716048,Island Express,40.64711056993405,-73.95810792209716,Caribbean Restaurant
2888,Prospect Park South,40.647008603185185,-73.96261316716048,Tacos El Dorado,40.65009955524268,-73.9640829094126,Food Truck
